,image_path,file_exists,asset_id,profile_id,profile_name,description,file_id,filename,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_material,attr_structure_position,attr_width,Length measured by staff,length_bin,width_bin,fall_height_bin,steps_bin
2357,data/citywide/images/253/117365/71512__AST_EX_20240726_142539.jpeg,True,117365,253,Trail Bridge,"Boardwalk three, mostly stable birds are in ok condition. If major project replace. Fair rating. All wood.",71512,AST_EX_20240726_142539.jpeg,Timber,Beam,Timber,,,,11.0,,,Timber,,3.0,True,medium (6-20m),wide (>1.5m),,
2358,data/citywide/images/253/118143/66508__AST_IM_20230927_121833.jpeg,True,118143,253,Trail Bridge,Boardwalk over Toboggan falls along Hargreaves Route,66508,AST_IM_20230927_121833.jpeg,Timber,Beam,Timber,,,No railings,4.0,,,Timber,,0.5,True,short (<6m),narrow (<0.9m),,
2359,data/citywide/images/253/118246/66812__PWC_Westley_Bridge_May_19_2023__3_.JPG,True,118246,253,Trail Bridge,Westley Bridge - Dewar Creek Trail,66812,PWC Westley Bridge May 19 2023 (3).JPG,Gabions,Beam,Timber,,,No railings,7.0,,,Steel,,0.5,True,medium (6-20m),narrow (<0.9m),,
2360,data/citywide/images/253/118246/82204__AST_EX_20250518_144142.jpeg,True,118246,253,Trail Bridge,Westley Bridge - Dewar Creek Trail,82204,AST_EX_20250518_144142.jpeg,Gabions,Beam,Timber,,,No railings,7.0,,,Steel,,0.5,True,medium (6-20m),narrow (<0.9m),,
2361,data/citywide/images/253/118752/67185__AST_IM_20231130_084953.jpeg,True,118752,253,Trail Bridge,Bridge with steel cable railing ,67185,AST_IM_20231130_084953.jpeg,,,,,,,6.0,,,,,,True,medium (6-20m),,,
2362,data/citywide/images/253/118752/67196__AST_IM_20231130_084937.jpeg,True,118752,253,Trail Bridge,Bridge with steel cable railing ,67196,AST_IM_20231130_084937.jpeg,,,,,,,6.0,,,,,,True,medium (6-20m),,,
2363,data/citywide/images/253/118757/67182__AST_IM_20231130_085848.jpeg,True,118757,253,Trail Bridge,1st foot bridge over Ozalenka Creek to access Ozalenka Lake Trail,67182,AST_IM_20231130_085848.jpeg,,Beam,Timber,,,No railings,3.0,,,Timber,,0.2,True,short (<6m),narrow (<0.9m),,
2364,data/citywide/images/253/118797/67280__AST_IM_20231207_144148.jpeg,True,118797,253,Trail Bridge,Trail bridge. Bikeable,67280,AST_IM_20231207_144148.jpeg,Timber,Beam,Timber,,,No railings,4.0,,,Timber,,0.5,True,short (<6m),narrow (<0.9m),,
2365,data/citywide/images/253/118923/85728__20231001_092922.jpg,True,118923,253,Trail Bridge,Hugo's Bridge (new in fall 2023),85728,20231001_092922.jpg,Concrete,Truss,Steel,,,,10.0,,,,,2.0,True,medium (6-20m),wide (>1.5m),,
2366,data/citywide/images/253/119099/67583__Bridge_overview.jpg,True,119099,253,Trail Bridge,24ft long 3ft wide beam style pedestrian bridge installed on ground over a erroded creek. banks are unstable. temporary bridge,67583,Bridge overview.jpg,Steel,Beam,Timber,,,,7.4,,,Steel,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2367,data/citywide/images/253/119099/67584__view_under_bridge_lookers_left_3.JPG,True,119099,253,Trail Bridge,24ft long 3ft wide beam style pedestrian bridge installed on ground over a erroded creek. banks are unstable. temporary bridge,67584,view under bridge lookers left 3.JPG,Steel,Beam,Timber,,,,7.4,,,Steel,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2368,data/citywide/images/253/119099/67585__view_under_bridge_lookers_right_3.JPG,True,119099,253,Trail Bridge,24ft long 3ft wide beam style pedestrian bridge installed on ground over a erroded creek. banks are unstable. temporary bridge,67585,view under bridge lookers right 3.JPG,Steel,Beam,Timber,,,,7.4,,,Steel,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2369,data/citywide/images/253/119811/68114__MI_20240425_084135.jpg,True,119811,253,Trail Bridge,dry  creek Lower Pink Hwy,68114,MI_20240425_084135.jpg,Timber,Beam,Timber,,,No railings,3.0,,,Timber,,1.5,True,short (<6m),wide (>1.5m),,
2370,data/citywide/images/253/119851/68066__AST_IM_20240425_132946.jpeg,True,119851,253,Trail Bridge,Bikeable bridge over creek,68066,AST_IM_20240425_132946.jpeg,Timber,Beam,Timber,,,No railings,7.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2371,data/citywide/images/253/119977/68245__AST_IM_20240424_134648.jpeg,True,119977,253,Trail Bridge,"Log stringer bridge across Sandner creek/ rope railing, built by BCWS crew",68245,AST_IM_20240424_134648.jpeg,Timber,Beam,Timber,,,,15.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2372,data/citywide/images/253/120548/69388__AST_IM_20240607_110522.jpeg,True,120548,253,Trail Bridge,"Bridge in okay condition, no water flowing",69388,AST_IM_20240607_110522.jpeg,,,,,,No railings,,,,,,,False,,,,
2373,data/citywide/images/253/120706/69810__AST_IM_20240618_102502.jpeg,True,120706,253,Trail Bridge,Foot bridge on trail connecting DU to boat launch,69810,AST_IM_20240618_102502.jpeg,,,Timber,,,,10.0,,,Steel,,1.75,True,medium (6-20m),wide (>1.5m),,
2374,data/citywide/images/253/120706/69811__AST_IM_20240618_102456.jpeg,True,120706,253,Trail Bridge,Foot bridge on trail connecting DU to boat launch,69811,AST_IM_20240618_102456.jpeg,,,Timber,,,,10.0,,,Steel,,1.75,True,medium (6-20m),wide (>1.5m),,
2375,data/citywide/images/253/121354/71294__AST_IM_20240725_131243.jpeg,True,121354,253,Trail Bridge,Bridge over a small creek,71294,AST_IM_20240725_131243.jpeg,,,,,,2 railings,,,,,,,False,,,,
2376,data/citywide/images/253/121497/71855__AST_IM_20240731_200314.jpeg,True,121497,253,Trail Bridge,Boardwalk - 6x6 stringers 2x6 and 2x4 decking. Approx 10 feet,71855,AST_IM_20240731_200314.jpeg,Timber,Beam,Timber,,,No railings,4.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
2377,data/citywide/images/253/121755/72663__AST_IM_20240815_124809.jpeg,True,121755,253,Trail Bridge,"2x6 decking
4x4 sills
10ft long",72663,AST_IM_20240815_124809.jpeg,Timber,Beam,Timber,,,No railings,3.0,,,Timber,,0.5,True,short (<6m),narrow (<0.9m),,
2378,data/citywide/images/253/121990/73340__AST_IM_20240906_124329.jpeg,True,121990,253,Trail Bridge,Foot bridge ,73340,AST_IM_20240906_124329.jpeg,,,,,,2 railings,,,,,,,False,,,,
2379,data/citywide/images/253/122034/73476__AST_IM_20240913_123903.jpeg,True,122034,253,Trail Bridge,"3 @ 4 x 10 joists, with 2x 6 decking, Gabian basket on both ends, rail on one side, length: 7 m x 4 ft",73476,AST_IM_20240913_123903.jpeg,Gabions,Beam,Timber,,,,7.0,,,,,1.3,True,medium (6-20m),standard (0.9-1.5m),,
2380,data/citywide/images/253/121993/73343__AST_IM_20240907_123148.jpeg,True,121993,253,Trail Bridge,Roughly 7m long trail bridge on Dennison Lake Trail. Bridge has cribbing on either side and is constructed of 3 felled trees and decked with 2x6 lumber.,73343,AST_IM_20240907_123148.jpeg,Gabions,Beam,Timber,,,No railings,,,,Timber,,,False,,,,
2381,data/citywide/images/253/122034/73479__AST_IM_20240913_123829.jpeg,True,122034,253,Trail Bridge,"3 @ 4 x 10 joists, with 2x 6 decking, Gabian basket on both ends, rail on one side, length: 7 m x 4 ft",73479,AST_IM_20240913_123829.jpeg,Gabions,Beam,Timber,,,,7.0,,,,,1.3,True,medium (6-20m),standard (0.9-1.5m),,
2382,data/citywide/images/253/122034/73482__AST_IM_20240913_123852.jpeg,True,122034,253,Trail Bridge,"3 @ 4 x 10 joists, with 2x 6 decking, Gabian basket on both ends, rail on one side, length: 7 m x 4 ft",73482,AST_IM_20240913_123852.jpeg,Gabions,Beam,Timber,,,,7.0,,,,,1.3,True,medium (6-20m),standard (0.9-1.5m),,
2383,data/citywide/images/253/122180/73783__AST_IM_20240823_132057.jpeg,True,122180,253,Trail Bridge,,73783,AST_IM_20240823_132057.jpeg,,,,,,,4.0,,,,,1.0,True,short (<6m),standard (0.9-1.5m),,
2384,data/citywide/images/253/122183/73759__AST_IM_20240823_140341.jpeg,True,122183,253,Trail Bridge,,73759,AST_IM_20240823_140341.jpeg,,,,,,,2.0,,,,,1.0,True,short (<6m),standard (0.9-1.5m),,
2385,data/citywide/images/253/122244/74175__AST_IM_20240802_153001.jpeg,True,122244,253,Trail Bridge,16 foot by 4 ft bridge with railings ,74175,AST_IM_20240802_153001.jpeg,,Beam,Timber,,,,5.0,,,Timber,,1.3,True,short (<6m),standard (0.9-1.5m),,
2386,data/citywide/images/253/122263/74186__AST_IM_20240913_112357.jpeg,True,122263,253,Trail Bridge,Bridge  rough cut 2x6 on 4x8 rough cut stringers ,74186,AST_IM_20240913_112357.jpeg,,Beam,Timber,,,No railings,7.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2387,data/citywide/images/253/122441/74684__AST_IM_20240926_095659.jpeg,True,122441,253,Trail Bridge,"Steel Bridge w/ Aluminum Handrails, Cables and Cedar Decking",74684,AST_IM_20240926_095659.jpeg,Concrete,Beam,Timber,,,,4.0,,,Steel,,1.0,True,short (<6m),standard (0.9-1.5m),,
2388,data/citywide/images/253/122444/74688__AST_IM_20240926_094912.jpeg,True,122444,253,Trail Bridge,Steel Bridge with Concrete Abutments and Cedar Decking,74688,AST_IM_20240926_094912.jpeg,Concrete,Beam,Timber,,,No railings,2.5,,,Steel,,1.0,True,short (<6m),standard (0.9-1.5m),,
2389,data/citywide/images/253/122445/74683__AST_IM_20240926_095929.jpeg,True,122445,253,Trail Bridge,Steel Bridge with Concrete Abutments and Cedar Decking,74683,AST_IM_20240926_095929.jpeg,Concrete,Beam,Timber,,,,4.0,,,Steel,,1.0,True,short (<6m),standard (0.9-1.5m),,
2390,data/citywide/images/253/122456/74745__AST_IM_20240929_104421.jpeg,True,122456,253,Trail Bridge,Low to the ground wood bridge ,74745,AST_IM_20240929_104421.jpeg,,,Timber,,,,,,,,,,False,,,,
2391,data/citywide/images/253/122981/77760__IMG_3038.JPG,True,122981,253,Trail Bridge,"8x8 pressure treated sill on concrete blocks, 24' doug fir stringers, yellow cedar deck, posts, railing, earth ramp for bikes & strollers",77760,IMG_3038.JPG,Concrete,Beam,Timber,,No,,7.3,Timber/Wood,,Timber,,1.2,True,medium (6-20m),standard (0.9-1.5m),,
2392,data/citywide/images/253/122999/76745__AST_IM_20241031_162559.jpeg,True,122999,253,Trail Bridge,Natural cedar log crossing with added rope railing and approaches - rustic,76745,AST_IM_20241031_162559.jpeg,,Fallen Tree,,2.0,,,15.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),medium (1.2-5m),
2393,data/citywide/images/253/123161/77036__AST_IM_20241106_135331.jpeg,True,123161,253,Trail Bridge,Bridge on steel i beams with railings.,77036,AST_IM_20241106_135331.jpeg,Timber,Beam,Timber,,,,10.0,,,Steel,,3.0,True,medium (6-20m),wide (>1.5m),,
2394,data/citywide/images/253/123161/77041__AST_IM_20241106_135425.jpeg,True,123161,253,Trail Bridge,Bridge on steel i beams with railings.,77041,AST_IM_20241106_135425.jpeg,Timber,Beam,Timber,,,,10.0,,,Steel,,3.0,True,medium (6-20m),wide (>1.5m),,
2395,data/citywide/images/253/123161/77042__AST_IM_20241106_135442.jpeg,True,123161,253,Trail Bridge,Bridge on steel i beams with railings.,77042,AST_IM_20241106_135442.jpeg,Timber,Beam,Timber,,,,10.0,,,Steel,,3.0,True,medium (6-20m),wide (>1.5m),,
2396,data/citywide/images/253/123161/77040__AST_IM_20241106_135341.jpeg,True,123161,253,Trail Bridge,Bridge on steel i beams with railings.,77040,AST_IM_20241106_135341.jpeg,Timber,Beam,Timber,,,,10.0,,,Steel,,3.0,True,medium (6-20m),wide (>1.5m),,
2397,data/citywide/images/253/123219/77190__AST_IM_20241107_133720.jpeg,True,123219,253,Trail Bridge,Rustic cedar board on log,77190,AST_IM_20241107_133720.jpeg,,Beam,Timber,1.0,,No railings,12.0,,,Timber,,2.0,True,medium (6-20m),wide (>1.5m),low (<1.2m),
2398,data/citywide/images/253/123309/77555__old_bridge_on_old_gray_bay_road.jpg,True,123309,253,Trail Bridge,Timber,77555,old bridge on old gray bay road.jpg,Timber,Beam,Timber,,,,,,,Timber,,2.0,,,wide (>1.5m),,
2399,data/citywide/images/253/123352/77558__Bridge_3_400_from_East__1_.JPG,True,123352,253,Trail Bridge,Rustic timber,77558,Bridge 3 400 from East (1).JPG,Timber,Beam,Timber,1.0,,No railings,10.0,,,Timber,,3.0,True,medium (6-20m),wide (>1.5m),low (<1.2m),
2400,data/citywide/images/253/123352/77559__Bridge_3_400_from_East__2_.JPG,True,123352,253,Trail Bridge,Rustic timber,77559,Bridge 3 400 from East (2).JPG,Timber,Beam,Timber,1.0,,No railings,10.0,,,Timber,,3.0,True,medium (6-20m),wide (>1.5m),low (<1.2m),
2401,data/citywide/images/253/123310/77432__AST_IM_20241113_143720.jpeg,True,123310,253,Trail Bridge,1 railing cedar boardwalk approaches and decking onto natural log bridge across Haans Creek on Dover trail,77432,AST_IM_20241113_143720.jpeg,Timber,Fallen Tree,Timber,2.0,,,25.0,,,Timber,,1.0,True,long (>20m),standard (0.9-1.5m),medium (1.2-5m),
2402,data/citywide/images/253/123354/77561__Bridge_at_Property.jpg,True,123354,253,Trail Bridge,Rustic timber,77561,Bridge at Property.jpg,Timber,Beam,Timber,1.0,,No railings,8.0,,,Timber,,2.0,True,medium (6-20m),wide (>1.5m),low (<1.2m),
2403,data/citywide/images/253/123585/83723__AST_EX_20250619_110657.jpeg,True,123585,253,Trail Bridge,wood construction with concrete lock block abutments,83723,AST_EX_20250619_110657.jpeg,Concrete,Beam,Timber,,,,6.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2404,data/citywide/images/253/123585/83741__AST_EX_20250619_110617.jpeg,True,123585,253,Trail Bridge,wood construction with concrete lock block abutments,83741,AST_EX_20250619_110617.jpeg,Concrete,Beam,Timber,,,,6.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2405,data/citywide/images/253/123585/83730__AST_EX_20250619_110642.jpeg,True,123585,253,Trail Bridge,wood construction with concrete lock block abutments,83730,AST_EX_20250619_110642.jpeg,Concrete,Beam,Timber,,,,6.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
2406,data/citywide/images/253/124927/85730__IMG_0123.jpg,True,124927,253,Trail Bridge,"Aluminum, multi-span bridge",85730,IMG_0123.jpg,,,,,,2 railings,,,,,,,False,,,,
2407,data/citywide/images/253/124927/85729__20240918_113558.jpg,True,124927,253,Trail Bridge,"Aluminum, multi-span bridge",85729,20240918_113558.jpg,,,,,,2 railings,,,,,,,False,,,,
2408,data/citywide/images/253/124929/79623__image2.jpeg,True,124929,253,Trail Bridge,,79623,image2.jpeg,,,,,,No railings,,,,,,,False,,,,
2409,data/citywide/images/253/124929/79622__BCPN-24-01A_1.jpg,True,124929,253,Trail Bridge,,79622,BCPN-24-01A 1.jpg,,,,,,No railings,,,,,,,False,,,,
2410,data/citywide/images/253/126178/83472__AST_IM_20250611_112515.jpeg,True,126178,253,Trail Bridge,log planks,83472,AST_IM_20250611_112515.jpeg,Timber,,,1.5,,No railings,,,,,,0.5,False,,narrow (<0.9m),medium (1.2-5m),
2411,data/citywide/images/253/126199/83496__bridge_inland_lake.jpg,True,126199,253,Trail Bridge,,83496,bridge inland lake.jpg,,Truss,Timber,,Yes,2 railings,,,,,,,False,,,,
2412,data/citywide/images/253/126334/84032__AST_IM_20250616_105600.jpeg,True,126334,253,Trail Bridge,Bridge to  east Hunlen Falls viewpoint,84032,AST_IM_20250616_105600.jpeg,Gabions,Beam,Timber,1.5,,2 railings,,,,Steel,,1.5,False,,wide (>1.5m),medium (1.2-5m),
2413,data/citywide/images/253/126334/84056__AST_IM_20250616_105533.jpeg,True,126334,253,Trail Bridge,Bridge to  east Hunlen Falls viewpoint,84056,AST_IM_20250616_105533.jpeg,Gabions,Beam,Timber,1.5,,2 railings,,,,Steel,,1.5,False,,wide (>1.5m),medium (1.2-5m),
2414,data/citywide/images/253/126334/84057__AST_IM_20250616_105616.jpeg,True,126334,253,Trail Bridge,Bridge to  east Hunlen Falls viewpoint,84057,AST_IM_20250616_105616.jpeg,Gabions,Beam,Timber,1.5,,2 railings,,,,Steel,,1.5,False,,wide (>1.5m),medium (1.2-5m),
2415,data/citywide/images/253/126340/84040__AST_IM_20250616_143933.jpeg,True,126340,253,Trail Bridge,Bridge across Goat Creek on trail to Ptarmigan Lake,84040,AST_IM_20250616_143933.jpeg,Concrete,Beam,Steel,4.0,,2 railings,,,,Steel,,1.5,False,,wide (>1.5m),medium (1.2-5m),
2416,data/citywide/images/253/126340/84046__AST_IM_20250616_144043.jpeg,True,126340,253,Trail Bridge,Bridge across Goat Creek on trail to Ptarmigan Lake,84046,AST_IM_20250616_144043.jpeg,Concrete,Beam,Steel,4.0,,2 railings,,,,Steel,,1.5,False,,wide (>1.5m),medium (1.2-5m),
2417,data/citywide/images/253/126683/85305__IMG_2174.jpg,True,126683,253,Trail Bridge,wooden footbridge,85305,IMG_2174.jpg,,Beam,Timber,2.0,,,,,,Timber,,1.0,False,,standard (0.9-1.5m),medium (1.2-5m),
2418,data/citywide/images/253/126721/85400__AST_IM_20250716_120422.jpeg,True,126721,253,Trail Bridge,Metal bridge over castle creek 400m up river from old bridge site ,85400,AST_IM_20250716_120422.jpeg,Gabions,Truss,Timber,2.0,,2 railings,24.0,,,Steel,,2.0,True,long (>20m),wide (>1.5m),medium (1.2-5m),
2419,data/citywide/images/253/126709/85374__AST_IM_20250723_164003.jpeg,True,126709,253,Trail Bridge,Boardwalk - wood,85374,AST_IM_20250723_164003.jpeg,Timber,Other,Timber,,,No railings,2.0,,,Timber,,0.75,True,short (<6m),narrow (<0.9m),,
2420,data/citywide/images/253/126721/85403__AST_IM_20250716_120324.jpeg,True,126721,253,Trail Bridge,Metal bridge over castle creek 400m up river from old bridge site ,85403,AST_IM_20250716_120324.jpeg,Gabions,Truss,Timber,2.0,,2 railings,24.0,,,Steel,,2.0,True,long (>20m),wide (>1.5m),medium (1.2-5m),
2421,data/citywide/images/253/126721/85406__AST_IM_20250716_120341.jpeg,True,126721,253,Trail Bridge,Metal bridge over castle creek 400m up river from old bridge site ,85406,AST_IM_20250716_120341.jpeg,Gabions,Truss,Timber,2.0,,2 railings,24.0,,,Steel,,2.0,True,long (>20m),wide (>1.5m),medium (1.2-5m),
2422,data/citywide/images/253/126721/85407__AST_IM_20250716_120405.jpeg,True,126721,253,Trail Bridge,Metal bridge over castle creek 400m up river from old bridge site ,85407,AST_IM_20250716_120405.jpeg,Gabions,Truss,Timber,2.0,,2 railings,24.0,,,Steel,,2.0,True,long (>20m),wide (>1.5m),medium (1.2-5m),
2423,data/citywide/images/253/126779/85619__AST_IM_20250730_115639.jpeg,True,126779,253,Trail Bridge,,85619,AST_IM_20250730_115639.jpeg,,Truss,Steel,2.0,,,5.0,,,Steel,,1.0,True,short (<6m),standard (0.9-1.5m),medium (1.2-5m),
2424,data/citywide/images/253/126779/85621__AST_IM_20250730_115624.jpeg,True,126779,253,Trail Bridge,,85621,AST_IM_20250730_115624.jpeg,,Truss,Steel,2.0,,,5.0,,,Steel,,1.0,True,short (<6m),standard (0.9-1.5m),medium (1.2-5m),
2425,data/citywide/images/253/126799/85661__AST_IM_20250730_142934.jpeg,True,126799,253,Trail Bridge,Aluminum sill on till abutments,85661,AST_IM_20250730_142934.jpeg,Aluminum Sill Fill,Truss,,1.7,,,15.4,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),medium (1.2-5m),
2426,data/citywide/images/253/126915/85843__AST_IM_20250730_161027.jpeg,True,126915,253,Trail Bridge,,85843,AST_IM_20250730_161027.jpeg,Gabions,Beam,Timber,3.0,,,3.0,,,Aluminum,,,True,short (<6m),,medium (1.2-5m),
2427,data/citywide/images/253/126915/85844__AST_IM_20250730_161039.jpeg,True,126915,253,Trail Bridge,,85844,AST_IM_20250730_161039.jpeg,Gabions,Beam,Timber,3.0,,,3.0,,,Aluminum,,,True,short (<6m),,medium (1.2-5m),
2428,data/citywide/images/253/126915/85845__AST_IM_20250730_160958.jpeg,True,126915,253,Trail Bridge,,85845,AST_IM_20250730_160958.jpeg,Gabions,Beam,Timber,3.0,,,3.0,,,Aluminum,,,True,short (<6m),,medium (1.2-5m),
2429,data/citywide/images/253/127136/90541__Footpath_bridge_1.jpg,True,127136,253,Trail Bridge,Aluminum Footbridge,90541,Footpath bridge 1.jpg,Aluminum Sill Fill,Other,Aluminum,3.0,,2 railings,15.0,,,Aluminum,,1.5,True,medium (6-20m),wide (>1.5m),medium (1.2-5m),
2430,data/citywide/images/253/127136/90542__Footpath_bridge_2.jpg,True,127136,253,Trail Bridge,Aluminum Footbridge,90542,Footpath bridge 2.jpg,Aluminum Sill Fill,Other,Aluminum,3.0,,2 railings,15.0,,,Aluminum,,1.5,True,medium (6-20m),wide (>1.5m),medium (1.2-5m),
2431,data/citywide/images/253/127147/87009__AST_IM_20250819_133749.jpeg,True,127147,253,Trail Bridge,,87009,AST_IM_20250819_133749.jpeg,Timber,Other,Timber,2.0,,1 railing,7.0,,,Timber,,1.2,True,medium (6-20m),standard (0.9-1.5m),medium (1.2-5m),
2432,data/citywide/images/253/127145/87017__AST_IM_20250819_135439.jpeg,True,127145,253,Trail Bridge,Handrails,87017,AST_IM_20250819_135439.jpeg,,Beam,Timber,2.0,,2 railings,7.0,,,Timber,,1.3,True,medium (6-20m),standard (0.9-1.5m),medium (1.2-5m),
2433,data/citywide/images/253/127159/87061__AST_IM_20250819_091637.jpeg,True,127159,253,Trail Bridge,,87061,AST_IM_20250819_091637.jpeg,,,Timber,,,,,,,,,,False,,,,
2434,data/citywide/images/253/127203/87162__Bridge_7_Deer_Pt_trail.jpeg,True,127203,253,Trail Bridge,Wooden bridge,87162,Bridge 7 Deer Pt trail.jpeg,,Beam,Timber,,,2 railings,,,,Timber,,1.2,False,,standard (0.9-1.5m),,
2435,data/citywide/images/253/127204/87160__Bridge6.jpg,True,127204,253,Trail Bridge,Wooden trail bridge,87160,Bridge6.jpg,,Beam,Timber,,,No railings,,,,Timber,,1.2,False,,standard (0.9-1.5m),,
2436,data/citywide/images/253/127205/87161__Bridge5.jpg,True,127205,253,Trail Bridge,wooden bridge,87161,Bridge5.jpg,,Beam,Timber,,,No railings,6.0,,,Timber,,1.2,True,medium (6-20m),standard (0.9-1.5m),,
